     Length of density array =  93
 Length of temperature array = 353
     ln D          ln T          ln Lambda
     g/cm3           K          erg/(cm3 s)
  -3.684136E+01  7.203802E+00 -7.292165E+01
  -3.684136E+01  7.223538E+00 -7.120116E+01
  -3.684136E+01  7.243275E+00 -6.951429E+01
  -3.684136E+01  7.263011E+00 -6.786039E+01
  -3.684136E+01  7.282748E+00 -6.623882E+01
  -3.684136E+01  7.302484E+00 -6.464893E+01
  -3.684136E+01  7.322221E+00 -6.309011E+01
  -3.684136E+01  7.341957E+00 -6.156176E+01
  -3.684136E+01  7.361693E+00 -6.006328E+01
  -3.684136E+01  7.381430E+00 -5.859408E+01
  -3.684136E+01  7.401166E+00 -5.715359E+01
  -3.684136E+01  7.420903E+00 -5.574125E+01
  -3.684136E+01  7.440639E+00 -5.435652E+01
  -3.684136E+01  7.460376E+00 -5.299885E+01
  -3.684136E+01  7.480112E+00 -5.166771E+01
  -3.684136E+01  7.499849E+00 -5.036258E+01
  -3.684136E+01  7.519585E+00 -4.908296E+01
  -3.684136E+01  7.539321E+00 -4.782835E+01
  -3.684136E+01  7.559058E+00 -4.659826E+01
  -3.684136E+01  7.578794E+00 -4.539220E+01
  -3.684136E+01  7.598531E+00 -4.420972E+01
  -3.684136E+01  7.618267E+00 -4.305034E+01
  -3.684136E+01  7.638004E+00 -4.191362E+01
  -3.684136E+01  7.657740E+00 -4.079912E+01
  -3.684136E+01  7.677477E+00 -3.970640E+01
  -3.684136E+01  7.697213E+00 -3.863503E+01
  -3.684136E+01  7.716949E+00 -3.758459E+01
  -3.684136E+01  7.736686E+00 -3.655469E+01
  -3.684136E+01  7.756422E+00 -3.554491E+01
  -3.684136E+01  7.776159E+00 -3.455487E+01
  -3.684136E+01  7.795895E+00 -3.358417E+01
  -3.684136E+01  7.815632E+00 -3.263244E+01
  -3.684136E+01  7.835368E+00 -3.169931E+01
  -3.684136E+01  7.855105E+00 -3.078441E+01
  -3.684136E+01  7.874841E+00 -2.988739E+01
  -3.684136E+01  7.894577E+00 -2.900790E+01
  -3.684136E+01  7.914314E+00 -2.814559E+01
  -3.684136E+01  7.934050E+00 -2.730014E+01
  -3.684136E+01  7.953787E+00 -2.647120E+01
  -3.684136E+01  7.973523E+00 -2.565846E+01
  -3.684136E+01  7.993260E+00 -2.486160E+01
  -3.684136E+01  8.012996E+00 -2.408031E+01
  -3.684136E+01  8.032733E+00 -2.331429E+01
  -3.684136E+01  8.052469E+00 -2.256323E+01
  -3.684136E+01  8.072205E+00 -2.182686E+01
  -3.684136E+01  8.091942E+00 -2.110488E+01
  -3.684136E+01  8.111678E+00 -2.039703E+01
  -3.684136E+01  8.131415E+00 -1.970303E+01
  -3.684136E+01  8.151151E+00 -1.902264E+01
  -3.684136E+01  8.170888E+00 -1.835562E+01
  -3.684136E+01  8.190624E+00 -1.770175E+01
  -3.684136E+01  8.210361E+00 -1.706083E+01
  -3.684136E+01  8.230097E+00 -1.643270E+01
  -3.684136E+01  8.249833E+00 -1.581725E+01
  -3.684136E+01  8.269570E+00 -1.521442E+01
  -3.684136E+01  8.289306E+00 -1.462425E+01
  -3.684136E+01  8.309043E+00 -1.404690E+01
  -3.684136E+01  8.328779E+00 -1.348269E+01
  -3.684136E+01  8.348516E+00 -1.293215E+01
  -3.684136E+01  8.368252E+00 -1.239614E+01
  -3.684136E+01  8.387989E+00 -1.187590E+01
  -3.684136E+01  8.407725E+00 -1.137325E+01
  -3.684136E+01  8.427461E+00 -1.089071E+01
  -3.684136E+01  8.447198E+00 -1.043174E+01
  -3.684136E+01  8.466934E+00 -1.000102E+01
  -3.684136E+01  8.486671E+00 -9.604675E+00
  -3.684136E+01  8.506407E+00 -9.250491E+00
  -3.684136E+01  8.526144E+00 -8.947799E+00
  -3.684136E+01  8.545880E+00 -8.706707E+00
  -3.684136E+01  8.565617E+00 -8.536131E+00
  -3.684136E+01  8.585353E+00 -8.440627E+00
  -3.684136E+01  8.605089E+00 -8.417228E+00
  -3.684136E+01  8.624826E+00 -8.454996E+00
  -3.684136E+01  8.644562E+00 -8.538384E+00
  -3.684136E+01  8.664299E+00 -8.652037E+00
  -3.684136E+01  8.684035E+00 -8.783851E+00
  -3.684136E+01  8.703772E+00 -8.925571E+00
  -3.684136E+01  8.723508E+00 -9.072047E+00
  -3.684136E+01  8.743245E+00 -9.220226E+00
  -3.684136E+01  8.762981E+00 -9.368357E+00
  -3.684136E+01  8.782717E+00 -9.515449E+00
  -3.684136E+01  8.802454E+00 -9.660954E+00
  -3.684136E+01  8.822190E+00 -9.804576E+00
  -3.684136E+01  8.841927E+00 -9.946158E+00
  -3.684136E+01  8.861663E+00 -1.008563E+01
  -3.684136E+01  8.881400E+00 -1.022297E+01
  -3.684136E+01  8.901136E+00 -1.035817E+01
  -3.684136E+01  8.920873E+00 -1.049125E+01
  -3.684136E+01  8.940609E+00 -1.062224E+01
  -3.684136E+01  8.960345E+00 -1.075117E+01
  -3.684136E+01  8.980082E+00 -1.087806E+01
  -3.684136E+01  8.999818E+00 -1.100296E+01
  -3.684136E+01  9.019555E+00 -1.112590E+01
  -3.684136E+01  9.039291E+00 -1.124692E+01
  -3.684136E+01  9.059028E+00 -1.136604E+01
  -3.684136E+01  9.078764E+00 -1.148331E+01
  -3.684136E+01  9.098501E+00 -1.159876E+01
  -3.684136E+01  9.118237E+00 -1.171242E+01
  -3.684136E+01  9.137973E+00 -1.182433E+01
  -3.684136E+01  9.157710E+00 -1.193451E+01
  -3.684136E+01  9.177446E+00 -1.204300E+01
  -3.684136E+01  9.197183E+00 -1.214984E+01
  -3.684136E+01  9.216919E+00 -1.225505E+01
  -3.684136E+01  9.236656E+00 -1.235866E+01
  -3.684136E+01  9.256392E+00 -1.246070E+01
  -3.684136E+01  9.276129E+00 -1.256121E+01
  -3.684136E+01  9.295865E+00 -1.266021E+01
  -3.684136E+01  9.315601E+00 -1.275774E+01
  -3.684136E+01  9.335338E+00 -1.285381E+01
  -3.684136E+01  9.355074E+00 -1.294847E+01
  -3.684136E+01  9.374811E+00 -1.304172E+01
  -3.684136E+01  9.394547E+00 -1.313361E+01
  -3.684136E+01  9.414284E+00 -1.322416E+01
  -3.684136E+01  9.434020E+00 -1.331340E+01
  -3.684136E+01  9.453757E+00 -1.340134E+01
  -3.684136E+01  9.473493E+00 -1.348802E+01
  -3.684136E+01  9.493229E+00 -1.357347E+01
  -3.684136E+01  9.512966E+00 -1.365770E+01
  -3.684136E+01  9.532702E+00 -1.374073E+01
  -3.684136E+01  9.552439E+00 -1.382260E+01
  -3.684136E+01  9.572175E+00 -1.390333E+01
  -3.684136E+01  9.591912E+00 -1.398294E+01
